,bleu,preds,labels
74,0.0,"[""I'm not a fan of the food, though it is admittedly not my type"", 'I was underwhelmed by the flight because each drink tasted more like the syrup', ""service was not good enough to merit another visit, and the service definitely wasn't."", ""I'm not satisfied or pleased with the seafood pan I ordered tonight its obvious Boil Sea"", 'I love the staff and appreciate their hard work. Public wanting a Ruth Chris experience should probably', 'Halal Kart (or just ""Kart"") has joined our lives at Pennsylvania Hospital,', 'Service is quick and accommodating.', 'NYE dinner: prix fixe meal with optional wine pairings.', 'Bubbleball', 'Service is different for an Italian place. There are no paintings of Venice on the walls, thank', 'They have many different options to choose from including create-your-own burgers &']","[['They have table and floor games inside - Jenga and big Connect 4. There is a room for beach volleyball or badminton.'], ['None'], ['None'], ['None'], ['None'], ['None'], ['None'], ['They project Bollywood movies. For the NYE holiday they brought in a henna tattoo artist and a fortune teller.'], ['Customers can play virtual golf. Customers can play games like zombie dodgeball.'], ['Each table has a guidebook of Italy tourist spots.'], ['They have the car from the movie Good Burger. They sell souvenir T-shirts & hats, & a customer got a ""HI AF"" shirt. The shirts are heavily influenced by the movie Good Burger.']]"
75,0.0,"[""I'm not a fan of the food, though it is admittedly not my type"", 'I was underwhelmed by the flight because each drink tasted more like the syrup', 'disappointing', ""I'm not satisfied or pleased with the seafood pan I ordered tonight its obvious Boil Sea"", 'I love the staff and appreciate their hard work. Public wanting a Ruth Chris experience should probably', 'Halal Kart (or just ""Kart"") has joined our lives at Pennsylvania Hospital,', 'Service is quick and accommodating.', 'NYE dinner: prix fixe meal with optional wine pairings.', 'Bubbleball', 'Service is different for an Italian place. There are no paintings of Venice on the walls, thank', 'They have many different options to choose from including create-your-own burgers &']","[['They have table and floor games inside - Jenga and big Connect 4. There is a room for beach volleyball or badminton.'], ['None'], ['None'], ['None'], ['None'], ['None'], ['None'], ['They project Bollywood movies. For the NYE holiday they brought in a henna tattoo artist and a fortune teller.'], ['Customers can play virtual golf. Customers can play games like zombie dodgeball.'], ['Each table has a guidebook of Italy tourist spots.'], ['They have the car from the movie Good Burger. They sell souvenir T-shirts & hats, & a customer got a ""HI AF"" shirt. The shirts are heavily influenced by the movie Good Burger.']]"
76,0.0,"[""I'm not a fan of the food, though it is admittedly not my type"", 'I was underwhelmed by the flight because each drink tasted more like the syrup', 'disappointing', ""I'm not satisfied or pleased with the seafood pan I ordered tonight its obvious Boil Sea"", 'I love the staff and appreciate their hard work. Public wanting a Ruth Chris experience should probably', 'Halal Kart (or just ""Kart"") has joined our lives at Pennsylvania Hospital,', 'Service is quick and accommodating.', 'NYE dinner: prix fixe meal with optional wine pairings.', 'Bubbleball', 'Service is different for an Italian place. There are no paintings of Venice on the walls, thank', 'They have many different options to choose from including create-your-own burgers &']","[['They have table and floor games inside - Jenga and big Connect 4. There is a room for beach volleyball or badminton.'], ['None'], ['None'], ['None'], ['None'], ['None'], ['None'], ['They project Bollywood movies. For the NYE holiday they brought in a henna tattoo artist and a fortune teller.'], ['Customers can play virtual golf. Customers can play games like zombie dodgeball.'], ['Each table has a guidebook of Italy tourist spots.'], ['They have the car from the movie Good Burger. They sell souvenir T-shirts & hats, & a customer got a ""HI AF"" shirt. The shirts are heavily influenced by the movie Good Burger.']]"
77,0.0,"[""I'm not a fan of the food, though it is admittedly not my type"", 'I was underwhelmed by the flight because each drink tasted more like the syrup', 'disappointing', ""I'm not satisfied or pleased with the seafood pan I ordered tonight its obvious Boil Sea"", 'I love the staff and appreciate their hard work. Public wanting a Ruth Chris experience should probably', 'Halal Kart (or just ""Kart"") has joined our lives at Pennsylvania Hospital,', 'Service is quick and accommodating.', 'NYE dinner: prix fixe meal with optional wine pairings.', 'Bubbleball', 'Service is different for an Italian place. There are no paintings of Venice on the walls, thank', 'They have many different options to choose from including create-your-own burgers &']","[['They have table and floor games inside - Jenga and big Connect 4. There is a room for beach volleyball or badminton.'], ['None'], ['None'], ['None'], ['None'], ['None'], ['None'], ['They project Bollywood movies. For the NYE holiday they brought in a henna tattoo artist and a fortune teller.'], ['Customers can play virtual golf. Customers can play games like zombie dodgeball.'], ['Each table has a guidebook of Italy tourist spots.'], ['They have the car from the movie Good Burger. They sell souvenir T-shirts & hats, & a customer got a ""HI AF"" shirt. The shirts are heavily influenced by the movie Good Burger.']]"
78,0.0,"[""I'm not a fan of the food, though it is admittedly not my type"", 'I was underwhelmed by the flight because each drink tasted more like the syrup', 'lackluster decor', ""I'm not satisfied or pleased with the seafood pan I ordered tonight its obvious Boil Sea"", 'I love the staff and appreciate their hard work. Public wanting a Ruth Chris experience should probably', 'Halal Kart (or just ""Kart"") has joined our lives at Pennsylvania Hospital,', 'Service is quick and accommodating.', 'NYE dinner: prix fixe meal with optional wine pairings.', 'Bubbleball', 'Service is different for an Italian place. There are no paintings of Venice on the walls, thank', 'They have many different options to choose from including create-your-own burgers &']","[['They have table and floor games inside - Jenga and big Connect 4. There is a room for beach volleyball or badminton.'], ['None'], ['None'], ['None'], ['None'], ['None'], ['None'], ['They project Bollywood movies. For the NYE holiday they brought in a henna tattoo artist and a fortune teller.'], ['Customers can play virtual golf. Customers can play games like zombie dodgeball.'], ['Each table has a guidebook of Italy tourist spots.'], ['They have the car from the movie Good Burger. They sell souvenir T-shirts & hats, & a customer got a ""HI AF"" shirt. The shirts are heavily influenced by the movie Good Burger.']]"
79,0.0,"[""I'm not a fan of the food, though it is admittedly not my type"", 'I was underwhelmed by the flight because each drink tasted more like the syrup', 'lackluster decor', ""I'm not satisfied or pleased with the seafood pan I ordered tonight its obvious Boil Sea"", 'I love the staff and appreciate their hard work. Public wanting a Ruth Chris experience should probably', 'Halal Kart (or just ""Kart"") has joined our lives at Pennsylvania Hospital,', 'Service is quick and accommodating.', 'NYE dinner: prix fixe meal with optional wine pairings.', 'Bubbleball', 'Service is different for an Italian place. There are no paintings of Venice on the walls, thank', 'They have many different options to choose from including create-your-own burgers &']","[['They have table and floor games inside - Jenga and big Connect 4. There is a room for beach volleyball or badminton.'], ['None'], ['None'], ['None'], ['None'], ['None'], ['None'], ['They project Bollywood movies. For the NYE holiday they brought in a henna tattoo artist and a fortune teller.'], ['Customers can play virtual golf. Customers can play games like zombie dodgeball.'], ['Each table has a guidebook of Italy tourist spots.'], ['They have the car from the movie Good Burger. They sell souvenir T-shirts & hats, & a customer got a ""HI AF"" shirt. The shirts are heavily influenced by the movie Good Burger.']]"
80,0.0,"[""I'm not a fan of the food, though it is admittedly not my type"", 'I was underwhelmed by the flight because each drink tasted more like the syrup', 'lackluster decor', ""I'm not satisfied or pleased with the seafood pan I ordered tonight its obvious Boil Sea"", 'I love the staff and appreciate their hard work. Public wanting a Ruth Chris experience should probably', 'Halal Kart (or just ""Kart"") has joined our lives at Pennsylvania Hospital,', 'Service is quick and accommodating.', 'NYE dinner: prix fixe meal with optional wine pairings.', 'AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA', 'Service is different for an Italian place. There are no paintings of Venice on the walls, thank', 'They have many different options to choose from including create-your-own burgers &']","[['They have table and floor games inside - Jenga and big Connect 4. There is a room for beach volleyball or badminton.'], ['None'], ['None'], ['None'], ['None'], ['None'], ['None'], ['They project Bollywood movies. For the NYE holiday they brought in a henna tattoo artist and a fortune teller.'], ['Customers can play virtual golf. Customers can play games like zombie dodgeball.'], ['Each table has a guidebook of Italy tourist spots.'], ['They have the car from the movie Good Burger. They sell souvenir T-shirts & hats, & a customer got a ""HI AF"" shirt. The shirts are heavily influenced by the movie Good Burger.']]"
81,0.0,"[""I'm not a fan of the food, though it is admittedly not my type"", 'I was underwhelmed by the flight because each drink tasted more like the syrup', 'lackluster decor', ""I'm not satisfied or pleased with the seafood pan I ordered tonight its obvious Boil Sea"", 'I love the staff and appreciate their hard work. Public wanting a Ruth Chris experience should probably', 'Halal Kart (or just ""Kart"") has joined our lives at Pennsylvania Hospital,', 'Service is quick and accommodating.', 'NYE dinner: prix fixe meal with optional wine pairings.', 'AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA', 'Service is different for an Italian place. There are no paintings of Venice on the walls, thank', 'They have many different options to choose from including create-your-own burgers &']","[['They have table and floor games inside - Jenga and big Connect 4. There is a room for beach volleyball or badminton.'], ['None'], ['None'], ['None'], ['None'], ['None'], ['None'], ['They project Bollywood movies. For the NYE holiday they brought in a henna tattoo artist and a fortune teller.'], ['Customers can play virtual golf. Customers can play games like zombie dodgeball.'], ['Each table has a guidebook of Italy tourist spots.'], ['They have the car from the movie Good Burger. They sell souvenir T-shirts & hats, & a customer got a ""HI AF"" shirt. The shirts are heavily influenced by the movie Good Burger.']]"
82,0.0,"[""I'm not a fan of the food, though it is admittedly not my type"", 'I was underwhelmed by the flight because each drink tasted more like the syrup', 'lackluster decor', ""I'm not satisfied or pleased with the seafood pan I ordered tonight its obvious Boil Sea"", 'I love the staff and appreciate their hard work. Public wanting a Ruth Chris experience should probably', 'Halal Kart (or just ""Kart"") has joined our lives at Pennsylvania Hospital,', 'Service is quick and accommodating.', 'NYE dinner: prix fixe meal with optional wine pairings.', 'VRBOX', 'Service is different for an Italian place. There are no paintings of Venice on the walls, thank', 'They have many different options to choose from including create-your-own burgers &']","[['They have table and floor games inside - Jenga and big Connect 4. There is a room for beach volleyball or badminton.'], ['None'], ['None'], ['None'], ['None'], ['None'], ['None'], ['They project Bollywood movies. For the NYE holiday they brought in a henna tattoo artist and a fortune teller.'], ['Customers can play virtual golf. Customers can play games like zombie dodgeball.'], ['Each table has a guidebook of Italy tourist spots.'], ['They have the car from the movie Good Burger. They sell souvenir T-shirts & hats, & a customer got a ""HI AF"" shirt. The shirts are heavily influenced by the movie Good Burger.']]"
83,0.0,"[""Indoors but has floor to tall ceiling windows and feels like you're outdoors."", 'I was underwhelmed by the flight because each drink tasted more like the syrup', 'lackluster decor', ""I'm not satisfied or pleased with the seafood pan I ordered tonight its obvious Boil Sea"", 'I love the staff and appreciate their hard work. Public wanting a Ruth Chris experience should probably', 'Halal Kart (or just ""Kart"") has joined our lives at Pennsylvania Hospital,', 'Service is quick and accommodating.', 'NYE dinner: prix fixe meal with optional wine pairings.', 'VRBOX', 'Service is different for an Italian place. There are no paintings of Venice on the walls, thank', 'They have many different options to choose from including create-your-own burgers &']","[['They have table and floor games inside - Jenga and big Connect 4. There is a room for beach volleyball or badminton.'], ['None'], ['None'], ['None'], ['None'], ['None'], ['None'], ['They project Bollywood movies. For the NYE holiday they brought in a henna tattoo artist and a fortune teller.'], ['Customers can play virtual golf. Customers can play games like zombie dodgeball.'], ['Each table has a guidebook of Italy tourist spots.'], ['They have the car from the movie Good Burger. They sell souvenir T-shirts & hats, & a customer got a ""HI AF"" shirt. The shirts are heavily influenced by the movie Good Burger.']]"
84,0.0,"[""Indoors but has floor to tall ceiling windows and feels like you're outdoors."", 'I was underwhelmed by the flight because each drink tasted more like the syrup', 'lackluster decor', ""I'm not satisfied or pleased with the seafood pan I ordered tonight its obvious Boil Sea"", 'I love the staff and appreciate their hard work. Public wanting a Ruth Chris experience should probably', 'Halal Kart (or just ""Kart"") has joined our lives at Pennsylvania Hospital,', 'Service is quick and accommodating.', 'NYE dinner: prix fixe meal with optional wine pairings.', 'VRBOX', 'Service is different for an Italian place. There are no paintings of Venice on the walls, thank', 'They have many different options to choose from including create-your-own burgers &']","[['They have table and floor games inside - Jenga and big Connect 4. There is a room for beach volleyball or badminton.'], ['None'], ['None'], ['None'], ['None'], ['None'], ['None'], ['They project Bollywood movies. For the NYE holiday they brought in a henna tattoo artist and a fortune teller.'], ['Customers can play virtual golf. Customers can play games like zombie dodgeball.'], ['Each table has a guidebook of Italy tourist spots.'], ['They have the car from the movie Good Burger. They sell souvenir T-shirts & hats, & a customer got a ""HI AF"" shirt. The shirts are heavily influenced by the movie Good Burger.']]"
85,0.0,"[""Indoors but has floor to tall ceiling windows and feels like you're outdoors."", 'I was underwhelmed by the flight because each drink tasted more like the syrup', 'lackluster decor', ""I'm not satisfied or pleased with the seafood pan I ordered tonight its obvious Boil Sea"", 'I love the staff and appreciate their hard work. Public wanting a Ruth Chris experience should probably', 'Halal Kart (or just ""Kart"") has joined our lives at Pennsylvania Hospital,', 'Service is quick and accommodating.', 'NYE dinner: prix fixe meal with optional wine pairings.', 'VRBOX', 'Service is different for an Italian place. There are no paintings of Venice on the walls, thank', 'They have many different options to choose from including create-your-own burgers &']","[['They have table and floor games inside - Jenga and big Connect 4. There is a room for beach volleyball or badminton.'], ['None'], ['None'], ['None'], ['None'], ['None'], ['None'], ['They project Bollywood movies. For the NYE holiday they brought in a henna tattoo artist and a fortune teller.'], ['Customers can play virtual golf. Customers can play games like zombie dodgeball.'], ['Each table has a guidebook of Italy tourist spots.'], ['They have the car from the movie Good Burger. They sell souvenir T-shirts & hats, & a customer got a ""HI AF"" shirt. The shirts are heavily influenced by the movie Good Burger.']]"
86,0.0,"[""Indoors but has floor to tall ceiling windows and feels like you're outdoors."", 'I was underwhelmed by the flight because each drink tasted more like the syrup', 'lackluster decor', ""I'm not satisfied or pleased with the seafood pan I ordered tonight its obvious Boil Sea"", 'I love the staff and appreciate their hard work. Public wanting a Ruth Chris experience should probably', 'Halal Kart (or just ""Kart"") has joined our lives at Pennsylvania Hospital,', 'Service is quick and accommodating.', 'NYE dinner: prix fixe meal with optional wine pairings.', 'VRBOX', 'Service is different for an Italian place. There are no paintings of Venice on the walls, thank', 'They have many different options to choose from including create-your-own burgers &']","[['They have table and floor games inside - Jenga and big Connect 4. There is a room for beach volleyball or badminton.'], ['None'], ['None'], ['None'], ['None'], ['None'], ['None'], ['They project Bollywood movies. For the NYE holiday they brought in a henna tattoo artist and a fortune teller.'], ['Customers can play virtual golf. Customers can play games like zombie dodgeball.'], ['Each table has a guidebook of Italy tourist spots.'], ['They have the car from the movie Good Burger. They sell souvenir T-shirts & hats, & a customer got a ""HI AF"" shirt. The shirts are heavily influenced by the movie Good Burger.']]"
87,0.0,"[""Indoors but has floor to tall ceiling windows and feels like you're outdoors."", 'I was underwhelmed by the flight because each drink tasted more like the syrup', 'lackluster decor', ""I'm not satisfied or pleased with the seafood pan I ordered tonight its obvious Boil Sea"", 'I love the staff and appreciate their hard work. Public wanting a Ruth Chris experience should probably', 'Halal Kart (or just ""Kart"") has joined our lives at Pennsylvania Hospital,', 'Service is quick and accommodating.', 'NYE dinner: prix fixe meal with optional wine pairings.', 'VRBOX', 'Service is different for an Italian place. There are no paintings of Venice on the walls, thank', 'They have many different options to choose from including create-your-own burgers &']","[['They have table and floor games inside - Jenga and big Connect 4. There is a room for beach volleyball or badminton.'], ['None'], ['None'], ['None'], ['None'], ['None'], ['None'], ['They project Bollywood movies. For the NYE holiday they brought in a henna tattoo artist and a fortune teller.'], ['Customers can play virtual golf. Customers can play games like zombie dodgeball.'], ['Each table has a guidebook of Italy tourist spots.'], ['They have the car from the movie Good Burger. They sell souvenir T-shirts & hats, & a customer got a ""HI AF"" shirt. The shirts are heavily influenced by the movie Good Burger.']]"
88,0.0,"[""Indoors but has floor to tall ceiling windows and feels like you're outdoors."", 'I was underwhelmed by the flight because each drink tasted more like the syrup', 'lackluster decor', ""I'm not satisfied or pleased with the seafood pan I ordered tonight its obvious Boil Sea"", 'I love the staff and appreciate their hard work. Public wanting a Ruth Chris experience should probably', 'Halal Kart (or just ""Kart"") has joined our lives at Pennsylvania Hospital,', 'Service is quick and accommodating.', 'NYE dinner: prix fixe meal with optional wine pairings.', 'VRBOX', 'Service is different for an Italian place. There are no paintings of Venice on the walls, thank', 'They have many different options to choose from including create-your-own burgers &']","[['They have table and floor games inside - Jenga and big Connect 4. There is a room for beach volleyball or badminton.'], ['None'], ['None'], ['None'], ['None'], ['None'], ['None'], ['They project Bollywood movies. For the NYE holiday they brought in a henna tattoo artist and a fortune teller.'], ['Customers can play virtual golf. Customers can play games like zombie dodgeball.'], ['Each table has a guidebook of Italy tourist spots.'], ['They have the car from the movie Good Burger. They sell souvenir T-shirts & hats, & a customer got a ""HI AF"" shirt. The shirts are heavily influenced by the movie Good Burger.']]"
89,0.0,"[""Indoors but has floor to tall ceiling windows and feels like you're outdoors."", 'I was underwhelmed by the flight because each drink tasted more like the syrup', 'lackluster decor', ""I'm not satisfied or pleased with the seafood pan I ordered tonight its obvious Boil Sea"", 'I love the staff and appreciate their hard work. Public wanting a Ruth Chris experience should probably', 'Halal Kart (or just ""Kart"") has joined our lives at Pennsylvania Hospital,', 'Service is quick and accommodating.', 'NYE dinner: prix fixe meal with optional wine pairings.', 'VRBOX', 'Service is different for an Italian place. There are no paintings of Venice on the walls, thank', 'They have many different options to choose from including create-your-own burgers &']","[['They have table and floor games inside - Jenga and big Connect 4. There is a room for beach volleyball or badminton.'], ['None'], ['None'], ['None'], ['None'], ['None'], ['None'], ['They project Bollywood movies. For the NYE holiday they brought in a henna tattoo artist and a fortune teller.'], ['Customers can play virtual golf. Customers can play games like zombie dodgeball.'], ['Each table has a guidebook of Italy tourist spots.'], ['They have the car from the movie Good Burger. They sell souvenir T-shirts & hats, & a customer got a ""HI AF"" shirt. The shirts are heavily influenced by the movie Good Burger.']]"
90,0.0,"[""Indoors but has floor to tall ceiling windows and feels like you're outdoors."", 'I was underwhelmed by the flight because each drink tasted more like the syrup', 'lackluster decor', ""I'm not satisfied or pleased with the seafood pan I ordered tonight its obvious Boil Sea"", 'I love the staff and appreciate their hard work. Public wanting a Ruth Chris experience should probably', 'Halal Kart (or just ""Kart"") has joined our lives at Pennsylvania Hospital,', 'Service is quick and accommodating.', 'NYE dinner: prix fixe meal with optional wine pairings.', 'VRBOX', 'Service is different for an Italian place. There are no paintings of Venice on the walls, thank', 'They have many different options to choose from including create-your-own burgers &']","[['They have table and floor games inside - Jenga and big Connect 4. There is a room for beach volleyball or badminton.'], ['None'], ['None'], ['None'], ['None'], ['None'], ['None'], ['They project Bollywood movies. For the NYE holiday they brought in a henna tattoo artist and a fortune teller.'], ['Customers can play virtual golf. Customers can play games like zombie dodgeball.'], ['Each table has a guidebook of Italy tourist spots.'], ['They have the car from the movie Good Burger. They sell souvenir T-shirts & hats, & a customer got a ""HI AF"" shirt. The shirts are heavily influenced by the movie Good Burger.']]"
91,0.0,"['Cat cafe', 'Christophe was on top of his game, and how amazing right.', 'Service', ""They have a children's menu, they serve half rolls upon request, and the staff"", 'Bubble tea cafes', 'culture', 'Flying V is rated high for food and service, a rating deserved.', 'Healthy food', 'Jerk Chicken', 'Popcorn chicken', 'Great fish tacos & carné asada tacos.']","[['The place is more of an indoor cat petting zoo than a cat cafe. Customers pay for the entrance fee to support the cats. The cats are available for adoption through the Stray Cat Alliance.'], ['They sell ponchos.'], ['None'], ['None'], ['None'], ['None'], ['They have an outside dining area overlooking a golf course.'], ['They have a mini trampoline.'], ['None'], ['None'], ['None']]"
92,0.0,"['Cat cafe', 'Christophe was on top of his game, and how amazing.', 'Service', ""They have a children's menu, they serve half rolls upon request, and the staff"", 'Bubble tea cafes', 'culture', 'Flying V is rated high for food and service, a rating deserved.', 'Healthy food', 'Jerk Chicken', 'Popcorn chicken', 'Great fish tacos & carné asada tacos.']","[['The place is more of an indoor cat petting zoo than a cat cafe. Customers pay for the entrance fee to support the cats. The cats are available for adoption through the Stray Cat Alliance.'], ['They sell ponchos.'], ['None'], ['None'], ['None'], ['None'], ['They have an outside dining area overlooking a golf course.'], ['They have a mini trampoline.'], ['None'], ['None'], ['None']]"
93,0.0,"['Cat cafe', 'Christophe was on top of his game, and how amazing.', 'Service', ""They have a children's menu, they serve half rolls upon request, and the staff"", 'Bubble tea cafes', ""culture of their own before they realize they're in over their head if they have commercial"", 'Flying V is rated high for food and service, a rating deserved.', 'Healthy food', 'Jerk Chicken', 'Popcorn chicken', 'Great fish tacos & carné asada tacos.']","[['The place is more of an indoor cat petting zoo than a cat cafe. Customers pay for the entrance fee to support the cats. The cats are available for adoption through the Stray Cat Alliance.'], ['They sell ponchos.'], ['None'], ['None'], ['None'], ['None'], ['They have an outside dining area overlooking a golf course.'], ['They have a mini trampoline.'], ['None'], ['None'], ['None']]"
94,0.0,"['Cat cafe', 'Christophe was on top of his game, and how amazing.', ""They are way out in the suburbs of South Reno so I won't be"", ""They have a children's menu, they serve half rolls upon request, and the staff"", 'Bubble tea cafes', ""culture of their own before they realize they're in over their head if they have commercial"", 'Flying V is rated high for food and service, a rating deserved.', 'Healthy food', 'Jerk Chicken', 'Popcorn chicken', 'Great fish tacos & carné asada tacos.']","[['The place is more of an indoor cat petting zoo than a cat cafe. Customers pay for the entrance fee to support the cats. The cats are available for adoption through the Stray Cat Alliance.'], ['They sell ponchos.'], ['None'], ['None'], ['None'], ['None'], ['They have an outside dining area overlooking a golf course.'], ['They have a mini trampoline.'], ['None'], ['None'], ['None']]"
95,0.0,"['Cat cafe', 'Christophe was on top of his game, and how amazing.', ""They are way out in the suburbs of South Reno so I won't be"", ""They have a children's menu, they serve half rolls upon request, and the staff"", 'Bubble tea cafes', ""culture of their own before they realize they're in over their head if they have commercial"", 'Flying V is rated high for food and service, a rating deserved.', 'Healthy food', 'Jerk Chicken', 'Popcorn chicken: really good! Juicy, large pieces of chicken. Not overloaded with', 'Great fish tacos & carné asada tacos.']","[['The place is more of an indoor cat petting zoo than a cat cafe. Customers pay for the entrance fee to support the cats. The cats are available for adoption through the Stray Cat Alliance.'], ['They sell ponchos.'], ['None'], ['None'], ['None'], ['None'], ['They have an outside dining area overlooking a golf course.'], ['They have a mini trampoline.'], ['None'], ['None'], ['None']]"
96,0.09350107151572214,"['They are available for adoption through the Stray Cat Alliance.', 'Christophe was on top of his game, and how amazing.', ""They are way out in the suburbs of South Reno so I won't be"", ""They have a children's menu, they serve half rolls upon request, and the staff"", 'Bubble tea cafes', ""culture of their own before they realize they're in over their head if they have commercial"", 'Flying V is rated high for food and service, a rating deserved.', 'Healthy food.', 'Jerk Chicken', 'Popcorn chicken: really good! Juicy, large pieces of chicken. Not overloaded with', 'Great fish tacos & carné asada tacos.']","[['The place is more of an indoor cat petting zoo than a cat cafe. Customers pay for the entrance fee to support the cats. The cats are available for adoption through the Stray Cat Alliance.'], ['They sell ponchos.'], ['None'], ['None'], ['None'], ['None'], ['They have an outside dining area overlooking a golf course.'], ['They have a mini trampoline.'], ['None'], ['None'], ['None']]"
97,0.0,"['They have a self-serve station in the front door area.', 'Christophe was on top of his game, and how amazing.', ""They are way out in the suburbs of South Reno so I won't be"", ""They have a children's menu, they serve half rolls upon request, and the staff"", 'Bubble tea cafes', ""culture of their own before they realize they're in over their head if they have commercial"", 'Flying V is rated high for food and service, a rating deserved.', 'Healthy food.', 'Jerk Chicken', 'Popcorn chicken: really good! Juicy, large pieces of chicken. Not overloaded with', 'Great fish tacos & carné asada tacos.']","[['The place is more of an indoor cat petting zoo than a cat cafe. Customers pay for the entrance fee to support the cats. The cats are available for adoption through the Stray Cat Alliance.'], ['They sell ponchos.'], ['None'], ['None'], ['None'], ['None'], ['They have an outside dining area overlooking a golf course.'], ['They have a mini trampoline.'], ['None'], ['None'], ['None']]"
98,0.0,"['They have a self-serve station in the front door area.', 'Christophe was on top of his game, and how amazing.', ""They have a nice ambiance and it's not too loud."", ""They have a children's menu, they serve half rolls upon request, and the staff"", 'They have polaroids of customers.', ""culture of their own before they realize they're in over their head if they have commercial"", 'Flying V is rated high for food and service, a rating deserved.', 'Healthy food.', 'Jerk Chicken', 'Popcorn chicken: really good! Juicy, large pieces of chicken. Not overloaded with', 'Great fish tacos & carné asada tacos.']","[['The place is more of an indoor cat petting zoo than a cat cafe. Customers pay for the entrance fee to support the cats. The cats are available for adoption through the Stray Cat Alliance.'], ['They sell ponchos.'], ['None'], ['None'], ['None'], ['None'], ['They have an outside dining area overlooking a golf course.'], ['They have a mini trampoline.'], ['None'], ['None'], ['None']]"
99,0.0,"['They have a self-serve station in the front door area.', 'Christophe was on top of his game, and how amazing.', ""They have a nice ambiance and it's not too loud."", ""They have a children's menu, they serve half rolls upon request."", 'They have polaroids of customers.', ""culture of their own before they realize they're in over their head if they have commercial"", 'They have good acoustics and even when busy the noise level is acceptable.', 'Healthy food.', 'Jerk Chicken', ""Stinky tofu: this tasted too watery and didn't have enough"", 'Great fish tacos & carné asada tacos.']","[['The place is more of an indoor cat petting zoo than a cat cafe. Customers pay for the entrance fee to support the cats. The cats are available for adoption through the Stray Cat Alliance.'], ['They sell ponchos.'], ['None'], ['None'], ['None'], ['None'], ['They have an outside dining area overlooking a golf course.'], ['They have a mini trampoline.'], ['None'], ['None'], ['None']]"
100,0.0,"['They have a self-serve station in the front door area.', 'Christophe was on top of his game, and how amazing.', ""They have a nice ambiance and it's not too loud."", ""They have a children's menu, they serve half rolls upon request."", 'They have polaroids of customers.', ""culture of their own before they realize they're in over their head if they have commercial"", 'They have good acoustics and even when busy the noise level is acceptable.', 'Healthy food.', 'Jerk Chicken', ""Stinky tofu: this tasted too watery and didn't have enough"", 'Great fish tacos & carné asada tacos.']","[['The place is more of an indoor cat petting zoo than a cat cafe. Customers pay for the entrance fee to support the cats. The cats are available for adoption through the Stray Cat Alliance.'], ['They sell ponchos.'], ['None'], ['None'], ['None'], ['None'], ['They have an outside dining area overlooking a golf course.'], ['They have a mini trampoline.'], ['None'], ['None'], ['None']]"
101,0.0,"['They have a self-serve station in the front door area.', 'Christophe was on top of his game, and how amazing.', ""They have a nice ambiance and it's not too loud."", ""They have a children's menu, they serve half rolls upon request."", 'They have polaroids of customers.', 'Culturally amazing German experience on the cusp of Oktoberfest.', 'They have good acoustics and even when busy the noise level is acceptable.', 'Healthy food.', 'Jerk Chicken', ""Stinky tofu: this tasted too watery and didn't have enough"", 'Great fish tacos & carné asada tacos.']","[['The place is more of an indoor cat petting zoo than a cat cafe. Customers pay for the entrance fee to support the cats. The cats are available for adoption through the Stray Cat Alliance.'], ['They sell ponchos.'], ['None'], ['None'], ['None'], ['None'], ['They have an outside dining area overlooking a golf course.'], ['They have a mini trampoline.'], ['None'], ['None'], ['None']]"
102,0.0,"['They have a self-serve station in the front door area.', 'Christophe was on top of his game, and how amazing.', ""They have a nice ambiance and it's not too loud."", ""They have a children's menu, they serve half rolls upon request."", 'They have polaroids of customers.', 'Culturally amazing German experience on the cusp of Oktoberfest.', 'They have good acoustics and even when busy the noise level is acceptable.', 'Healthy food.', 'Jerk Chicken', ""Stinky tofu: this tasted too watery and didn't have enough"", 'Great fish tacos & carné asada tacos.']","[['The place is more of an indoor cat petting zoo than a cat cafe. Customers pay for the entrance fee to support the cats. The cats are available for adoption through the Stray Cat Alliance.'], ['They sell ponchos.'], ['None'], ['None'], ['None'], ['None'], ['They have an outside dining area overlooking a golf course.'], ['They have a mini trampoline.'], ['None'], ['None'], ['None']]"
103,0.0,"['They have a self-serve station in the front door area. They have a', 'Christophe was on top of his game, and how amazing.', ""They have a nice ambiance and it's not too loud."", ""They have a children's menu, they serve half rolls upon request."", 'They have polaroids of customers.', 'Culturally amazing German experience on the cusp of Oktoberfest.', 'They have good acoustics and even when busy the noise level is acceptable.', 'Healthy food.', 'Jerk Chicken', 'They have opened in SF. They have a lot of details describing the flavors of', 'Great fish tacos & carné asada tacos.']","[['The place is more of an indoor cat petting zoo than a cat cafe. Customers pay for the entrance fee to support the cats. The cats are available for adoption through the Stray Cat Alliance.'], ['They sell ponchos.'], ['None'], ['None'], ['None'], ['None'], ['They have an outside dining area overlooking a golf course.'], ['They have a mini trampoline.'], ['None'], ['None'], ['None']]"
